,latitude,longitude,foundation_date,first_funding_age,last_funding_age,first_milestone_age,last_milestone_age,connections,funding_rounds,total_funding,milestones,roundA,roundB,roundC,roundD,avg_group_size,in_Top500,Target,category,city,state_code
233,0.37260631981882614,0.08774287369932145,0.6111026615969581,0.33119138938532905,0.5409633439872155,0.2702907247034911,0.2702907247034911,0.16666666666666666,0.5,0.05953714445733488,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0
234,0.5256310804764261,0.015675904651675003,0.6115589353612167,0.2182239268526142,0.10860092888533761,0.14010790005730164,0.5651670937260116,0.21428571428571427,0.0,0.03988478617434092,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0,5,1,0
235,0.7596979343970182,0.751569231984143,0.4444106463878327,0.5787599483256022,0.4448411905713145,0.540878769204156,0.540878769204156,0.047619047619047616,0.0,0.0498859863183582,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1,2
236,0.5189473878367572,0.01536805213218702,0.49992395437262355,0.3075362959095564,0.19189472632840593,0.4376493356253987,0.5614641107975739,0.35714285714285715,0.0,0.11489378725447054,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,1.0,0,7,10,0
237,0.7287282932833344,0.6677557230685245,0.7777946768060836,0.30404894341921196,0.25807780663204155,0.24762955034435039,0.24762955034435039,0.047619047619047616,0.16666666666666666,0.01038124574948994,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,6,9,8
238,0.6771981536750996,0.92703961241594,0.6666159695817491,0.3126702678099293,0.20831252497003597,0.2351907711934957,0.34226914469203074,0.30952380952380953,0.16666666666666666,0.054886586390366844,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,1.0,0,6,6,5
239,0.6401077560931385,0.904483020538454,0.6667680608365019,0.2902936471281217,0.3008389932081503,0.2209734790740921,0.3425664644892046,0.40476190476190477,0.3333333333333333,0.0498859863183582,0.6666666666666666,1.0,0.0,0.0,0.0,0.06667000000000001,1.0,0,7,1,9
240,0.5229262401496706,0.012669643164831853,0.8888212927756654,0.16430718153644316,0.16299190970834998,0.08871482166217984,0.2520731298584758,0.2619047619047619,0.16666666666666666,0.03688442613113574,0.5,0.0,0.0,0.0,0.0,0.2,0.0,1,1,3,0
241,0.5014097744209407,0.018628740032015412,0.6111026615969581,0.3159702002048234,0.3117821114662406,0.16217443482209465,0.16217443482209465,0.09523809523809523,0.16666666666666666,0.06988838660639277,0.0,1.0,0.0,0.0,0.0,0.1,0.0,1,2,1,0
242,0.7517401837164616,0.9826658333164666,0.5555893536121673,0.3181723863263653,0.25893303036356374,0.2702907247034911,0.3683359821824354,0.3333333333333333,0.16666666666666666,0.31991839020682483,0.6666666666666666,1.0,1.0,0.0,0.0,0.25,1.0,1,4,13,1
243,0.7509850243144796,0.9817491752125043,0.6666159695817491,0.2824086159695309,0.38805932880543353,0.3064285945963478,0.32745721297827945,0.19047619047619047,0.3333333333333333,0.07888946673600832,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,0.0,0,7,16,1
244,0.5222597821569839,0.013008970881718825,0.6115589353612167,0.27947683019069997,0.5159933080303636,0.3132399208588758,0.564869773928838,0.38095238095238093,0.6666666666666666,0.7999759971196544,0.5,1.0,1.0,1.0,1.0,0.125,1.0,0,4,2,0
245,0.19470495877952024,0.4753030044172607,0.5555893536121673,0.5576751875874348,0.4251772872552937,0.17550517336447083,0.17550517336447083,0.023809523809523808,0.0,0.0498859863183582,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1,5,7,6
246,0.9941371408067863,0.007602535525580974,0.6111026615969581,0.3016660307770571,0.3229000199760288,0.29354113284248534,0.5743515725514363,0.11904761904761904,0.16666666666666666,0.020882505900708084,0.5,1.0,0.0,0.0,0.0,0.05,1.0,0,0,8,7
247,0.6016530700439705,0.866245502422848,0.5015969581749049,0.24848557869301258,0.3984968038353976,0.346858681197496,0.346858681197496,0.14285714285714285,0.5,0.22240668880265632,0.16666666666666666,1.0,1.0,1.0,1.0,0.15,1.0,0,1,1,2
249,0.6756777120415596,0.9269916070378778,0.7221292775665399,0.2347302824019224,0.12399495605273674,0.3563404798200945,0.3960299698355551,0.0,0.0,0.009881185742289075,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0,6,6,5
250,0.6700845493451445,0.8987475971438016,0.7221292775665399,0.3917079994912883,0.27039427686775874,0.16217443482209465,0.16217443482209465,0.0,0.0,0.3499219906388767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,9
251,0.5263382047953887,0.011082255446730225,0.5568060836501901,0.24023240091835846,0.3940458949260887,0.36018941973987223,0.46549468608435235,0.2857142857142857,1.0,0.8864977097251671,0.8333333333333334,1.0,1.0,1.0,1.0,0.21667,1.0,0,5,6,5
252,0.7605102200856513,0.9776068301604108,0.2777186311787072,0.6092023266866136,0.473232121454255,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.2599111893427211,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,1,1
253,0.36855175353037717,0.0857676340016756,0.8339163498098859,0.2796575567113128,0.165894676388334,0.16217443482209465,0.20305320402625063,0.07142857142857142,0.0,0.0008801056126735208,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,3,17,0
254,0.6308434327325656,0.33756993545100356,0.5563498098859315,0.3016660307770571,0.1864200459448662,0.36819002519109556,0.42802158001146035,0.14285714285714285,0.0,0.0498859863183582,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0,5,1,3
255,0.368904210376347,0.7334277150832669,0.2777186311787072,0.6922762839949933,0.6427224830203756,0.16217443482209465,0.16217443482209465,0.11904761904761904,0.16666666666666666,0.07288874664959795,0.0,1.0,0.0,0.0,0.0,0.2,1.0,1,8,1,10
256,0.5229262401496706,0.012669643164831853,0.4444106463878327,0.3687825056728047,0.5127409608469836,0.3785529715762274,0.7439265674159126,0.19047619047619047,0.3333333333333333,0.6407568908268992,0.3333333333333333,1.0,1.0,1.0,0.0,0.3,1.0,0,8,3,0
258,0.5406330862750388,0.006933820628183141,0.49992395437262355,0.5026540024230741,0.48315146823811433,0.48237704474933246,0.48652330446628395,0.14285714285714285,0.5,0.8949873984878185,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1,0,2,0
259,0.5404992512306919,0.006610230509995664,0.6127756653992396,0.27360656505820063,0.45185777067518984,0.3290897689554885,0.3875914934103121,0.2619047619047619,0.5,0.23340800896107533,0.3333333333333333,1.0,1.0,0.0,0.0,0.2,1.0,0,3,2,0
260,0.7525895710952965,0.9788691566369682,0.3902661596958175,0.4815692416849066,0.49632316220535366,0.16217443482209465,0.16217443482209465,0.16666666666666666,0.16666666666666666,0.1348961875425051,0.0,0.0,0.0,1.0,0.0,0.15,1.0,0,2,14,1
261,0.75732643820343,0.9746044574570143,0.2777186311787072,0.7269356145036379,0.6312612365161806,0.7585925421383239,0.7599223725038651,0.30952380952380953,0.16666666666666666,0.24490938912669521,0.3333333333333333,0.0,0.0,0.0,0.0,0.45,1.0,0,0,1,1
262,0.5288039289658297,0.009588723117974228,0.3888973384030418,0.47587970307302024,0.34889382740711156,0.3244948266355292,0.3244948266355292,0.047619047619047616,0.0,0.09989198703844461,0.16666666666666666,0.0,0.0,1.0,0.0,0.3,1.0,1,0,18,0
263,0.6776746911736778,0.20653745323925582,0.6666159695817491,0.10177580540439234,0.0,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.0848901868224187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2
265,0.5237268555698119,0.011729967872433461,0.723041825095057,0.3242233779794775,0.2074573012385138,0.23503940838766177,0.23503940838766177,0.07142857142857142,0.0,0.019882385886306357,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,1.0,0,2,4,0
266,0.19470495877952024,0.4753030044172607,0.8340684410646387,0.30918291531958475,0.2449123551737915,0.16217443482209465,0.22230330943963328,0.07142857142857142,0.16666666666666666,0.04088490618874265,0.3333333333333333,1.0,0.0,0.0,0.0,0.05,1.0,0,1,7,6
268,0.5395363849980127,0.006572521094754154,0.4444106463878327,0.5083435410349605,0.4720335597283261,0.3785529715762274,0.3785529715762274,0.19047619047619047,0.16666666666666666,0.1223946873624835,0.16666666666666666,0.0,1.0,1.0,0.0,0.15,1.0,0,7,2,0
270,0.7577087845689393,0.9800141999896905,0.33338403041825093,0.5235647302154662,0.48793947263284065,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.16666666666666666,0.1598991879025483,0.0,1.0,1.0,0.0,0.0,0.2,1.0,1,2,20,1
271,0.9925425418475725,0.008113874435983583,0.658403041825095,0.40051005040261856,0.3976415801038754,0.34567480782329474,0.43172456293989814,0.23809523809523808,0.3333333333333333,0.05045164419730368,0.3333333333333333,1.0,0.0,0.0,0.0,0.06667000000000001,1.0,0,5,8,7
272,0.5401492813401229,0.006874728606013166,0.5555893536121673,0.2624216015047156,0.14982021574111068,0.5315483333873915,0.6418864130258507,0.21428571428571427,0.0,0.0008801056126735208,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0,6,2,0
273,0.5400755016632319,0.006418965466863603,0.33460076045627374,0.39097170625916183,0.5589167998401918,0.3785529715762274,0.6109327192328068,0.2619047619047619,0.3333333333333333,0.6819618354202505,0.5,0.0,0.0,0.0,0.0,0.3,1.0,0,0,2,0
274,0.5405428650596652,0.009131458444649236,0.33338403041825093,0.5083435410349605,0.7049727826608072,0.48666926145762385,0.48666926145762385,0.11904761904761904,0.3333333333333333,0.3299195903508421,0.16666666666666666,0.0,1.0,0.0,1.0,0.26667,1.0,0,1,1,0
275,0.45752815561653654,0.8336410943035858,0.7777946768060836,0.35429760972442553,0.3300851478226129,0.27473430421761647,0.2880650427599927,0.19047619047619047,0.3333333333333333,0.03340594871384566,0.3333333333333333,1.0,0.0,0.0,0.0,0.85,0.0,1,0,1,2
276,0.6769150644629202,0.9268355045039175,0.8336121673003802,0.3289892032637871,0.24302711745904917,0.15343863859967782,0.26155492848107426,0.11904761904761904,0.16666666666666666,0.02200264031683802,0.3333333333333333,1.0,0.0,0.0,0.0,0.2,1.0,0,0,6,5
277,0.5264923960302389,0.010095500405565283,0.49992395437262355,0.6297449078629425,0.5790988314023173,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.5,0.19790374844981398,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0,8,18,0
278,0.5302533173624743,0.00827383534257192,0.8334600760456273,0.2902936471281217,0.19257515980823017,0.22171407565977966,0.2249683759852097,0.14285714285714285,0.16666666666666666,0.044885386246349565,0.3333333333333333,1.0,0.0,0.0,0.0,0.2,1.0,1,6,12,0
279,0.7480925708355709,0.9796860976662717,0.49992395437262355,0.5026540024230741,0.37403865361566124,0.3785529715762274,0.3785529715762274,0.047619047619047616,0.16666666666666666,0.13989678761451374,0.16666666666666666,0.0,1.0,0.0,0.0,0.05,1.0,0,2,1,1
280,0.0024782740842691437,0.8047085834731672,0.9365779467680608,0.2383983614128798,0.12741585097882543,0.1658774177505325,0.18379769279837394,0.09523809523809523,0.0,0.0008801056126735208,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2
281,0.5227359005575224,0.011647240942071608,0.49992395437262355,0.39244429272341474,0.33795070914902126,0.3244948266355292,0.4509800741677749,0.09523809523809523,0.16666666666666666,0.09889186702404289,0.3333333333333333,1.0,1.0,0.0,0.0,0.1,1.0,0,2,4,0
282,0.5400755016632319,0.006418965466863603,0.7221292775665399,0.2347302824019224,0.4400531861765881,0.4327624793227595,0.4754143556809704,0.23809523809523808,0.3333333333333333,0.07588910669280313,0.3333333333333333,1.0,1.0,0.0,0.0,0.4,1.0,0,7,2,0
283,0.3858614697220203,0.0578163282380012,0.723041825095057,0.2347302824019224,0.12399495605273674,0.20201528764338925,0.20201528764338925,0.047619047619047616,0.0,0.00038004560547265674,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,1,3,1,0
284,0.5248619204366319,0.01131930777883201,0.6667680608365019,0.22904743736487346,0.11869506592089495,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.006380765691883026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,0
285,0.3662941046284703,0.08113657948967679,0.7221292775665399,0.296163912260621,0.29434054135037957,0.2928005362567978,0.3096883007362719,0.19047619047619047,0.3333333333333333,0.10489258711045325,0.5,1.0,1.0,0.0,0.0,0.1,1.0,1,5,17,0
286,0.36692703477797595,0.08114760341147112,0.9443346007604563,0.2662704070362859,0.15340965840990814,0.16217443482209465,0.21178900024866745,0.2857142857142857,0.0,0.004880585670280433,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,6,19,0
287,0.5221703438720141,0.012844866501076675,0.4444106463878327,0.36419740690910796,0.3764295345585298,0.270436681694831,0.7129728736228688,0.047619047619047616,0.16666666666666666,0.24290914909789174,0.5,0.0,1.0,1.0,0.0,0.15,1.0,0,6,3,0
288,0.5219988821135474,0.015028249246256765,0.22220532319391634,0.7361058120310313,0.615530113863364,0.540878769204156,0.540878769204156,0.14285714285714285,0.16666666666666666,0.17990158819058286,0.16666666666666666,0.0,1.0,0.0,0.0,0.3,1.0,1,0,15,0
289,0.5400859100321319,0.00696115235152859,0.6672243346007605,0.2785598104379606,0.34530438473831404,0.36996313234515044,0.5167364016736402,0.6428571428571429,0.3333333333333333,0.2599111893427211,0.8333333333333334,1.0,1.0,1.0,0.0,0.26667,1.0,0,0,2,0
290,0.5222228923185385,0.012601884059319843,0.5555893536121673,0.3851081347015,0.4383427387135438,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.16666666666666666,0.09489138696643597,0.0,0.0,1.0,0.0,0.0,0.2,1.0,1,0,3,0
291,0.6070205323268166,0.8731039099225771,0.2777186311787072,0.7243719753408703,0.5806407311226529,0.4327624793227595,0.4327624793227595,0.14285714285714285,0.0,0.16971035524262912,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0,8,1,2
292,0.5235205764357337,0.012673102395463782,0.49992395437262355,0.30184675729766997,0.18658859368757494,0.2251197387910437,0.35515660644589325,0.047619047619047616,0.0,0.0498859863183582,0.3333333333333333,1.0,0.0,0.0,0.0,0.2,0.0,1,3,3,0
293,0.9950346093233704,0.10141495058305613,0.6670722433460076,0.34659330508644753,0.22831976628046347,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.0033804056486778414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,7
294,0.7568279418097572,0.9799570086436917,0.6111026615969581,0.31762351318968923,0.43440995805033966,0.21623257976279286,0.21623257976279286,0.023809523809523808,0.6666666666666666,0.1311957434892187,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,1.0,1,6,20,1
295,0.6323898584445711,0.4240612690110407,0.7221292775665399,0.4238036908371654,0.3003271074710348,0.16217443482209465,0.31472111403025094,0.023809523809523808,0.0,0.19990398847861743,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1,2,8,7
296,0.7516339354551714,0.9814703460181541,0.6118631178707225,0.26829186663721494,0.32974180982820617,0.27399370763192893,0.5404354924156423,0.42857142857142855,0.3333333333333333,0.26491178941472976,0.6666666666666666,1.0,1.0,0.0,0.0,0.1,1.0,0,5,16,1
297,0.7543600991217524,0.9751036700534429,0.3888973384030418,0.48229884134219564,0.3801937674790252,0.16217443482209465,0.16217443482209465,0.09523809523809523,0.16666666666666666,0.14989798775853103,0.0,0.0,1.0,0.0,0.0,0.4,1.0,0,1,1,1
298,0.6153721292388746,0.8618811697979873,0.3888973384030418,0.5228284369833397,0.3926787854574511,0.16217443482209465,0.16217443482209465,0.0,0.0,0.025883105972716727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2
299,0.5294363525133092,0.014604493493834204,0.49992395437262355,0.3951953519816328,0.5005992808629645,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.5,0.21460575269032284,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1,0,1,0
300,0.19470495877952024,0.4753030044172607,0.8339163498098859,0.2347302824019224,0.12399495605273674,0.17698636653584596,0.2088266139059172,0.11904761904761904,0.0,8.000960115213825e-05,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,5,7,6
301,0.5218819491549799,0.01415017486857507,0.5555893536121673,0.36291893411514287,0.2851016280463444,0.2702907247034911,0.5361378698928567,0.23809523809523808,0.16666666666666666,0.03588430611673401,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1,6,11,0
302,0.6758975312661532,0.9267140893100858,0.5561977186311787,0.29048106722357214,0.5767079504594488,0.5949369141448542,0.6162628523239597,0.5476190476190477,1.0,0.2729127495299436,0.6666666666666666,1.0,1.0,1.0,1.0,0.1,1.0,0,3,6,5
303,0.5400755016632319,0.006418965466863603,0.9443346007604563,0.27397471167426385,0.16059478625649223,0.21889764630836928,0.21889764630836928,0.19047619047619047,0.0,0.025883105972716727,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,0.0,0,0,2,0
304,0.5237268555698119,0.011729967872433461,0.8333079847908745,0.288459607622643,0.17410357570914903,0.16217443482209465,0.2384504773334198,0.11904761904761904,0.0,0.0498859863183582,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1,6,4,0
305,0.31523598915530876,0.10559928917448157,0.49992395437262355,0.5532708153443509,0.5125724131042749,0.360486739537046,0.49867016963445887,0.047619047619047616,0.16666666666666666,0.1699003880465656,0.3333333333333333,1.0,1.0,0.0,0.0,0.25,1.0,0,5,0,0
306,0.8101720298435572,0.9851828227432577,0.7221292775665399,0.5272328092264236,0.39678635637235327,0.16217443482209465,0.16217443482209465,0.0,0.0,0.006500780093611234,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1,0,1,2
307,0.6763850205794408,0.9267639440460628,0.8333079847908745,0.2347302824019224,0.1879619456652018,0.2705880445006649,0.30983425772761186,0.2857142857142857,0.16666666666666666,0.0373844861383366,0.3333333333333333,1.0,0.0,0.0,0.0,0.3,1.0,0,0,6,5
309,0.6767673347066394,0.92756870554246,0.6681368821292776,0.4947689712644832,0.48999325809029176,0.3154617106159385,0.4925940341431244,0.21428571428571427,0.16666666666666666,0.06688802656318758,0.6666666666666666,0.0,0.0,0.0,0.0,0.7,1.0,0,0,1,5
310,0.5288897749818874,0.00820763479152061,0.6111026615969581,0.24646411909208352,0.36617309228925293,0.2702907247034911,0.4040305752867785,0.2857142857142857,0.3333333333333333,0.2074048885866304,0.3333333333333333,1.0,1.0,0.0,0.0,0.13333,1.0,0,0,18,0
311,0.5404283269470394,0.006760916116867293,0.6111026615969581,0.3124828477144789,0.5924390731122654,0.16217443482209465,0.16217443482209465,0.11904761904761904,0.5,0.18990278833460014,0.0,1.0,1.0,1.0,0.0,0.1,1.0,0,3,2,0
312,0.5400447371038295,0.00687412038963822,0.6124714828897339,0.20667081668306592,0.16555758090291653,0.16217443482209465,0.16217443482209465,0.47619047619047616,0.3333333333333333,0.22490698883866064,0.0,1.0,0.0,0.0,0.0,0.3,1.0,0,0,2,0
313,0.5406794173330615,0.006739932651934633,0.5561977186311787,0.26847259315782784,0.31742533959248903,0.28317818645735354,0.36522763884834525,0.23809523809523808,0.3333333333333333,0.07288874664959795,0.5,1.0,1.0,0.0,0.0,0.1,1.0,0,7,2,0
314,0.6323898584445711,0.4240612690110407,0.5648669201520913,0.2847915286116856,0.6124525569316821,0.3954407360557015,0.48133912836647097,0.38095238095238093,1.0,0.26381984838180583,0.5,1.0,1.0,0.0,0.0,0.03332999999999999,1.0,1,6,8,7
315,0.9915673790020785,0.011816011482714477,0.5014448669201521,0.5356667135216906,0.4046519176987615,0.16217443482209465,0.16217443482209465,0.09523809523809523,0.0,0.09989198703844461,0.0,0.0,0.0,1.0,0.0,0.2,1.0,0,2,1,7
316,0.6763850205794408,0.9267639440460628,0.8345247148288973,0.24041312743897136,0.12929484618457854,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.00019002280273632837,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,1,6,1,5
317,0.524957806383752,0.010837581403180491,0.5569581749049429,0.3517272769868203,0.29434054135037957,0.256662666363941,0.4943725471116733,0.38095238095238093,0.3333333333333333,0.21490578869464336,0.6666666666666666,1.0,1.0,0.0,0.0,0.23332999999999998,1.0,0,5,5,0
318,0.6211798148659741,0.34021504945851155,0.3888973384030418,0.5595092270929135,0.4268877347183381,0.5182175948450153,0.5182175948450153,0.11904761904761904,0.0,0.03988478617434092,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,1.0,0,0,1,3
319,0.32092641944073297,0.1079516610380645,0.6120152091254752,0.26847259315782784,0.35539227926488215,0.3236082730585017,0.3795908879590888,0.11904761904761904,0.3333333333333333,0.09389126695203424,0.6666666666666666,1.0,1.0,0.0,0.0,0.3,1.0,0,3,1,0
321,0.5402053760008296,0.00698378940473028,0.6121673003802282,0.3687825056728047,0.3141792349180983,0.3558972030315808,0.4582346772188166,0.21428571428571427,0.16666666666666666,0.05988718646237549,0.3333333333333333,1.0,1.0,0.0,0.0,0.15,1.0,0,0,2,0
323,0.5402135645317606,0.006918045015960313,0.7782509505703422,0.2851596752277489,0.3157148921294447,0.37396343507076213,0.40565772544949347,0.38095238095238093,0.3333333333333333,0.019882385886306357,0.3333333333333333,0.0,0.0,0.0,0.0,0.26667,1.0,0,0,2,0
324,0.5400418817105915,0.006942601752095173,0.7236501901140684,0.26517266076293367,0.16794846184578507,0.19357140540365217,0.25607343258408743,0.11904761904761904,0.16666666666666666,0.009881185742289075,0.5,1.0,0.0,0.0,0.0,0.45,1.0,0,0,2,0
326,0.5331234020591946,0.006388972796878374,0.6666159695817491,0.35961900172024874,0.24046768877347188,0.16217443482209465,0.2628847588466154,0.047619047619047616,0.0,0.02288274592951154,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,1.0,1,0,1,0
327,0.5405033685235221,0.006716183703172487,0.6111026615969581,0.383086675100571,0.26235392528965246,0.20260452142324284,0.346858681197496,0.11904761904761904,0.0,0.009881185742289075,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1,5,2,0
328,0.5400912984355001,0.0069511547948666675,0.44593155893536124,0.290661793744185,0.48315146823811433,0.43128128615138445,0.5422085995696972,0.30952380952380953,0.6666666666666666,0.24740968916269954,0.5,1.0,1.0,0.0,0.0,0.13999999999999999,1.0,0,0,2,0
330,0.5240159641351558,0.012540988295463025,0.33338403041825093,0.5184307583150933,0.5344586496204555,0.5407274063983221,0.5407274063983221,0.23809523809523808,0.16666666666666666,0.3049165899907989,0.16666666666666666,0.0,0.0,0.0,1.0,0.35,1.0,0,1,3,0
331,0.3261164190338396,0.10458210430781198,0.4444106463878327,0.6073682871811348,0.656743158210148,0.46519736628717845,0.5859037981252635,0.07142857142857142,0.3333333333333333,0.3629235508260991,0.3333333333333333,0.0,0.0,1.0,0.0,0.05,1.0,1,0,1,0
332,0.5400755016632319,0.006418965466863603,0.7221292775665399,0.3801548893217401,0.3165701158609669,0.3290897689554885,0.4203182943574108,0.16666666666666666,0.3333333333333333,0.06682583910069208,0.5,0.0,0.0,0.0,0.0,0.06667000000000001,1.0,0,0,2,0
333,0.3154098457597169,0.10575932610811684,0.05551330798479087,1.0,0.8376947662804636,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.19990398847861743,0.0,0.0,0.0,1.0,0.0,0.4,1.0,1,0,0,0
334,0.5187692941972216,0.013422881131573335,0.5555893536121673,0.4674457987777532,0.3410282660807032,0.3613732931140735,0.4663812396613798,0.19047619047619047,0.0,0.1135936312357483,0.5,1.0,0.0,0.0,0.0,0.1,1.0,0,4,1,0
335,0.3701836107658733,0.0829434572920564,0.6118631178707225,0.27397471167426385,0.28869731322413106,0.3536754132745181,0.4903722443860617,0.30952380952380953,0.3333333333333333,0.16489978797455696,0.6666666666666666,1.0,1.0,1.0,0.0,0.03332999999999999,1.0,0,6,1,0
336,0.5407944159929838,0.006824474728040221,0.7233460076045627,0.2347302824019224,0.12399495605273674,0.3465667672148162,0.3465667672148162,0.07142857142857142,0.0,0.002380285634276113,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,1,4,1,0
337,0.6747902466122544,0.9269670750105331,0.6121673003802282,0.26847259315782784,0.33350604274870155,0.34715600099466987,0.5528742715664969,0.21428571428571427,0.6666666666666666,0.14389726767212066,0.8333333333333334,1.0,1.0,0.0,0.0,0.48,1.0,0,6,6,5
338,0.677169977391503,0.9269598657458147,0.6678326996197719,0.2347302824019224,0.37096109668397925,0.41957769777172327,0.44061172196814896,0.5714285714285714,0.6666666666666666,0.8999879985598271,0.5,1.0,1.0,1.0,1.0,0.27999999999999997,1.0,0,1,6,5
340,0.5220587072073558,0.012806681916792424,0.6673764258555133,0.20135611826208022,0.09816969636436278,0.1352210437546625,0.4740845253154293,0.23809523809523808,0.16666666666666666,0.2599111893427211,0.6666666666666666,1.0,0.0,1.0,0.0,0.15,1.0,0,3,3,0
341,0.7577087845689393,0.9800141999896905,0.7221292775665399,0.4463543444647483,0.35436850779065127,0.3244948266355292,0.40565772544949347,0.14285714285714285,0.16666666666666666,0.16289954794575348,0.3333333333333333,0.0,1.0,0.0,0.0,0.1,1.0,0,1,20,1
342,0.20067443467186113,0.47528205896585163,0.4444106463878327,0.5327349277428596,0.5751660507391131,0.540878769204156,0.540878769204156,0.11904761904761904,0.16666666666666666,0.05981033724046886,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,0.0,0,1,7,6
343,0.3182470934342005,0.10581634639326004,0.6666159695817491,0.4393863330588968,0.43680708150219744,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.5,0.893987288474617,0.0,1.0,1.0,0.0,0.0,0.33333,1.0,0,8,0,0
344,0.5236841075697559,0.012511584835090805,0.5977186311787073,0.288459607622643,0.17410357570914903,0.4494988809963998,0.4494988809963998,0.09523809523809523,0.0,0.011881425771092531,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1,2,4,0
345,0.6759626526538703,0.9268680630867342,0.7777946768060836,0.31395543417873184,0.21002297243308032,0.23400689781929446,0.33027364232968986,0.16666666666666666,0.16666666666666666,0.018882265871904627,0.3333333333333333,1.0,0.0,0.0,0.0,0.15,1.0,1,6,6,5
346,0.5400755016632319,0.006418965466863603,0.22220532319391634,0.8608071112539074,0.8984094087095487,0.540878769204156,0.7775507335690268,0.21428571428571427,0.3333333333333333,0.30291634996199546,0.3333333333333333,0.0,0.0,0.0,1.0,0.35,1.0,1,3,2,0
348,0.3683137426875741,0.08168287183487198,0.6121673003802282,0.2347302824019224,0.5589167998401918,0.5094817986225985,0.5598369606348589,0.4523809523809524,0.6666666666666666,0.7399687962555507,0.3333333333333333,1.0,1.0,1.0,1.0,0.075,1.0,0,4,19,0
349,0.3174503005566199,0.49508968959185046,0.2777186311787072,0.7113462787070691,0.5684928086296445,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.1879025483057967,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0,0,1,6
350,0.7719419020506628,0.6981774706995515,0.7777946768060836,0.2567387564676667,0.14452032560926892,0.13951326046295395,0.13951326046295395,0.07142857142857142,0.0,8.000960115213825e-05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1,2
351,0.5948921896774173,0.8623559396988514,0.7777946768060836,0.24554709933934415,0.2599630443467839,0.24378061042457266,0.27991848031742944,0.07142857142857142,0.5,0.03338400608072969,0.3333333333333333,1.0,1.0,0.0,0.0,0.05,0.0,0,5,1,4
